star 1	err	star 2	err	star 3		2-1	3-1	3-2	HJD	Epoch	error 3-2	error 2-1	error 3-1	phase	new phase
-11.471	0.003	-8.374	0.018	-8.765	0.014	3.097	2.706	-0.391	2459522.764	59522.76358	0.01431782106	0.0228035085	0.01431782106	0.4199373045	0.5355138069
-11.482	0.003	-8.407	0.018	-8.792	0.014	3.075	2.69	-0.385	2459522.764	59522.76381	0.01431782106	0.0228035085	0.01431782106	0.4206457082	0.5362222106
-11.405	0.003	-8.342	0.018	-8.712	0.014	3.063	2.693	-0.37	2459522.764	59522.76404	0.01431782106	0.0228035085	0.01431782106	0.4213536443	0.5369301468
-11.4	0.003	-8.342	0.019	-8.691	0.014	3.058	2.709	-0.349	2459522.764	59522.76422	0.01431782106	0.02360084744	0.01431782106	0.4219393869	0.5375158893
-11.39	0.003	-8.313	0.019	-8.694	0.014	3.077	2.696	-0.381	2459522.764	59522.76441	0.01431782106	0.02360084744	0.01431782106	0.4225243192	0.5381008217
-11.452	0.003	-8.403	0.017	-8.783	0.013	3.049	2.669	-0.38	2459522.765	59522.7646	0.01334166406	0.02140093456	0.01334166406	0.4231099688	0.5386864713
-11.311	0.003	-8.269	0.019	-8.64	0.015	3.042	2.671	-0.371	2459522.765	59522.76479	0.01529705854	0.02420743687	0.01529705854	0.4236923763	0.5392688787
-11.433	0.003	-8.337	0.019	-8.761	0.014	3.096	2.672	-0.424	2459522.765	59522.76497	0.01431782106	0.02360084744	0.01431782106	0.4242762792	0.5398527817
-11.442	0.003	-8.412	0.018	-8.759	0.013	3.03	2.683	-0.347	2459522.765	59522.76516	0.01334166406	0.02220360331	0.01334166406	0.4248594344	0.5404359369
-11.371	0.003	-8.276	0.019	-8.679	0.015	3.095	2.692	-0.403	2459522.765	59522.76535	0.01529705854	0.02420743687	0.01529705854	0.4254410927	0.5410175952
-11.42	0.003	-8.366	0.019	-8.732	0.014	3.054	2.688	-0.366	2459522.766	59522.76558	0.01431782106	0.02360084744	0.01431782106	0.4261552649	0.5417317673
-11.38	0.003	-8.311	0.019	-8.705	0.014	3.069	2.675	-0.394	2459522.766	59522.76576	0.01431782106	0.02360084744	0.01431782106	0.4267434394	0.5423199418
-11.449	0.003	-8.389	0.017	-8.784	0.013	3.06	2.665	-0.395	2459522.766	59522.76599	0.01334166406	0.02140093456	0.01334166406	0.4274510953	0.5430275978
-11.451	0.003	-8.394	0.018	-8.787	0.013	3.057	2.664	-0.393	2459522.766	59522.76622	0.01334166406	0.02220360331	0.01334166406	0.428163772	0.5437402745
-11.429	0.003	-8.393	0.018	-8.721	0.014	3.036	2.708	-0.328	2459522.766	59522.76642	0.01431782106	0.0228035085	0.01431782106	0.4287768281	0.5443533305
-11.348	0.003	-8.282	0.019	-8.696	0.014	3.066	2.652	-0.414	2459522.767	59522.7666	0.01431782106	0.02360084744	0.01431782106	0.4293596087	0.5449361111
-11.3	0.003	-8.245	0.02	-8.644	0.015	3.055	2.656	-0.399	2459522.767	59522.7668	0.01529705854	0.025	0.01529705854	0.429963779	0.5455402814
-11.242	0.003	-8.181	0.021	-8.592	0.015	3.061	2.65	-0.411	2459522.767	59522.76698	0.01529705854	0.0258069758	0.01529705854	0.4305465596	0.546123062
-11.028	0.004	-8.006	0.024	-8.406	0.017	3.022	2.622	-0.4	2459522.767	59522.76717	0.0174642492	0.02941088234	0.0174642492	0.4311282179	0.5467047203
-11.399	0.003	-8.331	0.019	-8.762	0.014	3.068	2.637	-0.431	2459522.767	59522.76736	0.01431782106	0.02360084744	0.01431782106	0.4317102507	0.5472867532
-11.317	0.003	-8.289	0.019	-8.662	0.015	3.028	2.655	-0.373	2459522.768	59522.76754	0.01529705854	0.02420743687	0.01529705854	0.432295276	0.5478717785
-11.227	0.003	-8.174	0.021	-8.588	0.015	3.053	2.639	-0.414	2459522.768	59522.76777	0.01529705854	0.0258069758	0.01529705854	0.4330090431	0.5485855455
-11.309	0.003	-8.275	0.019	-8.669	0.014	3.034	2.64	-0.394	2459522.768	59522.76801	0.01431782106	0.02360084744	0.01431782106	0.4337566719	0.5493331743
-11.393	0.003	-8.398	0.018	-8.758	0.013	2.995	2.635	-0.36	2459522.768	59522.76824	0.01334166406	0.02220360331	0.01334166406	0.4344700963	0.5500465987
-11.367	0.003	-8.372	0.018	-8.715	0.014	2.995	2.652	-0.343	2459522.768	59522.76847	0.01431782106	0.0228035085	0.01431782106	0.4351831461	0.5507596486
-11.241	0.003	-8.213	0.021	-8.577	0.016	3.028	2.664	-0.364	2459522.769	59522.76866	0.0162788206	0.02640075756	0.0162788206	0.4357670491	0.5513435515
-11.357	0.003	-8.319	0.019	-8.707	0.014	3.038	2.65	-0.388	2459522.769	59522.76886	0.01431782106	0.02360084744	0.01431782106	0.4363887426	0.551965245
-11.376	0.003	-8.329	0.019	-8.71	0.014	3.047	2.666	-0.381	2459522.769	59522.76904	0.01431782106	0.02360084744	0.01431782106	0.4369704938	0.5525469962
-11.299	0.003	-8.324	0.019	-8.679	0.014	2.975	2.62	-0.355	2459522.769	59522.76923	0.01431782106	0.02360084744	0.01431782106	0.437553649	0.5531301514
-11.333	0.003	-8.299	0.019	-8.692	0.014	3.034	2.641	-0.393	2459522.769	59522.76942	0.01431782106	0.02360084744	0.01431782106	0.4381382067	0.5537147092
-11.126	0.003	-8.095	0.022	-8.487	0.017	3.031	2.639	-0.392	2459522.77	59522.76961	0.0172626765	0.02780287755	0.0172626765	0.4387264756	0.5543029781
-11.24	0.003	-8.212	0.02	-8.588	0.015	3.028	2.652	-0.376	2459522.77	59522.76985	0.01529705854	0.025	0.01529705854	0.43948458	0.5550610825
-11.338	0.003	-8.318	0.019	-8.751	0.014	3.02	2.587	-0.433	2459522.77	59522.77008	0.01431782106	0.02360084744	0.01431782106	0.4401918613	0.5557683638
-11.219	0.003	-8.182	0.021	-8.553	0.016	3.037	2.666	-0.371	2459522.77	59522.7703	0.0162788206	0.02640075756	0.0162788206	0.4408980523	0.5564745548
-11.231	0.003	-8.212	0.02	-8.582	0.016	3.019	2.649	-0.37	2459522.771	59522.77053	0.0162788206	0.02561249695	0.0162788206	0.4416099798	0.5571864823
-11.341	0.003	-8.302	0.019	-8.68	0.015	3.039	2.661	-0.378	2459522.771	59522.77072	0.01529705854	0.02420743687	0.01529705854	0.4421952548	0.5577717573
-11.196	0.003	-8.138	0.021	-8.568	0.015	3.058	2.628	-0.43	2459522.771	59522.77091	0.01529705854	0.0258069758	0.01529705854	0.4427860486	0.558362551
-11.31	0.003	-8.327	0.019	-8.686	0.014	2.983	2.624	-0.359	2459522.771	59522.7711	0.01431782106	0.02360084744	0.01431782106	0.4433807088	0.5589572113
-11.105	0.003	-8.149	0.021	-8.476	0.016	2.956	2.629	-0.327	2459522.771	59522.77129	0.0162788206	0.02640075756	0.0162788206	0.4439674807	0.5595439832
-11.268	0.003	-8.308	0.018	-8.664	0.014	2.96	2.604	-0.356	2459522.771	59522.77147	0.01431782106	0.0228035085	0.01431782106	0.4445481415	0.560124644
-11.37	0.003	-8.363	0.018	-8.75	0.014	3.007	2.62	-0.387	2459522.772	59522.77166	0.01431782106	0.0228035085	0.01431782106	0.4451355683	0.5607120707
-11.26	0.003	-8.244	0.02	-8.624	0.015	3.016	2.636	-0.38	2459522.772	59522.7719	0.01529705854	0.025	0.01529705854	0.4458608723	0.5614373748
-11.22	0.003	-8.235	0.02	-8.574	0.016	2.985	2.646	-0.339	2459522.772	59522.77212	0.0162788206	0.02561249695	0.0162788206	0.4465689014	0.5621454039
-11.149	0.003	-8.171	0.021	-8.533	0.016	2.978	2.616	-0.362	2459522.772	59522.77235	0.0162788206	0.02640075756	0.0162788206	0.4472790837	0.5628555862
-11.133	0.003	-8.165	0.021	-8.521	0.017	2.968	2.612	-0.356	2459522.773	59522.77254	0.0172626765	0.02701851217	0.0172626765	0.4478604603	0.5634369628
-11.166	0.003	-8.136	0.022	-8.57	0.016	3.03	2.596	-0.434	2459522.773	59522.77277	0.0162788206	0.02720294102	0.0162788206	0.4485789055	0.5641554079
-11.046	0.004	-8.057	0.023	-8.423	0.017	2.989	2.623	-0.366	2459522.773	59522.77295	0.0174642492	0.02860069929	0.0174642492	0.4491609369	0.5647374394
-11.208	0.003	-8.244	0.02	-8.593	0.016	2.964	2.615	-0.349	2459522.773	59522.77314	0.0162788206	0.02561249695	0.0162788206	0.4497509524	0.5653274549
-11.011	0.004	-7.991	0.024	-8.414	0.017	3.02	2.597	-0.423	2459522.773	59522.77333	0.0174642492	0.02941088234	0.0174642492	0.4503398747	0.5659163771
-11.169	0.003	-8.163	0.021	-8.572	0.015	3.006	2.597	-0.409	2459522.774	59522.77352	0.01529705854	0.0258069758	0.01529705854	0.4509269283	0.5665034307
-11.224	0.003	-8.287	0.019	-8.638	0.015	2.937	2.586	-0.351	2459522.774	59522.77371	0.01529705854	0.02420743687	0.01529705854	0.4515093343	0.5670858367
-11.332	0.003	-8.37	0.018	-8.733	0.014	2.962	2.599	-0.363	2459522.774	59522.77389	0.01431782106	0.0228035085	0.01431782106	0.4520943291	0.5676708315
-11.18	0.003	-8.249	0.02	-8.58	0.016	2.931	2.6	-0.331	2459522.774	59522.77408	0.0162788206	0.02561249695	0.0162788206	0.4526763924	0.5682528949
-11.099	0.004	-8.096	0.022	-8.361	0.018	3.003	2.738	-0.265	2459522.774	59522.77427	0.01843908891	0.02842534081	0.01843908891	0.453262042	0.5688385445
-11.351	0.003	-8.384	0.018	-8.74	0.014	2.967	2.611	-0.356	2459522.774	59522.77446	0.01431782106	0.0228035085	0.01431782106	0.453847317	0.5694238195
-11.101	0.003	-8.112	0.021	-8.505	0.016	2.989	2.596	-0.393	2459522.775	59522.77468	0.0162788206	0.02640075756	0.0162788206	0.4545572177	0.5701337201
-11.34	0.003	-8.4	0.017	-8.782	0.014	2.94	2.558	-0.382	2459522.775	59522.77487	0.01431782106	0.02202271555	0.01431782106	0.4551370364	0.5707135388
-11.18	0.003	-8.223	0.021	-8.57	0.016	2.957	2.61	-0.347	2459522.775	59522.77506	0.0162788206	0.02640075756	0.0162788206	0.4557184144	0.5712949169
-11.297	0.003	-8.297	0.019	-8.717	0.014	3	2.58	-0.42	2459522.775	59522.77525	0.01431782106	0.02360084744	0.01431782106	0.4563059355	0.571882438
-11.149	0.003	-8.148	0.021	-8.542	0.016	3.001	2.607	-0.394	2459522.775	59522.77543	0.0162788206	0.02640075756	0.0162788206	0.4568904614	0.5724669638
-10.992	0.004	-7.987	0.024	-8.292	0.019	3.005	2.7	-0.305	2459522.776	59522.77562	0.01941648784	0.03061045573	0.01941648784	0.4574739912	0.5730504936
-11.311	0.003	-8.335	0.019	-8.721	0.014	2.976	2.59	-0.386	2459522.776	59522.77581	0.01431782106	0.02360084744	0.01431782106	0.4580607631	0.5736372656
-11.328	0.003	-8.339	0.018	-8.722	0.014	2.989	2.606	-0.383	2459522.776	59522.776	0.01431782106	0.0228035085	0.01431782106	0.4586467234	0.5742232259
-11.357	0.003	-8.429	0.018	-8.779	0.014	2.928	2.578	-0.35	2459522.776	59522.7762	0.01431782106	0.0228035085	0.01431782106	0.4592898066	0.5748663091
-11.352	0.003	-8.401	0.018	-8.738	0.014	2.951	2.614	-0.337	2459522.776	59522.77639	0.01431782106	0.0228035085	0.01431782106	0.4598708101	0.5754473126
-11.295	0.003	-8.334	0.019	-8.737	0.014	2.961	2.558	-0.403	2459522.777	59522.77658	0.01431782106	0.02360084744	0.01431782106	0.4604564597	0.5760329622
-11.307	0.003	-8.345	0.019	-8.764	0.014	2.962	2.543	-0.419	2459522.777	59522.77676	0.01431782106	0.02360084744	0.01431782106	0.4610381485	0.5766146509
-11.136	0.003	-8.212	0.02	-8.53	0.017	2.924	2.606	-0.318	2459522.777	59522.77695	0.0172626765	0.0262488095	0.0172626765	0.4616202757	0.5771967782
-11.358	0.003	-8.423	0.018	-8.8	0.014	2.935	2.558	-0.377	2459522.777	59522.77718	0.01431782106	0.0228035085	0.01431782106	0.4623383448	0.5779148473
-11.085	0.004	-8.182	0.021	-8.542	0.016	2.903	2.543	-0.36	2459522.777	59522.77741	0.0164924225	0.02640075756	0.0164924225	0.4630506469	0.5786271494
-11.162	0.003	-8.232	0.02	-8.604	0.016	2.93	2.558	-0.372	2459522.778	59522.7776	0.0162788206	0.02561249695	0.0162788206	0.4636348925	0.579211395
-11.246	0.003	-8.282	0.019	-8.711	0.014	2.964	2.535	-0.429	2459522.778	59522.77779	0.01431782106	0.02360084744	0.01431782106	0.4642541221	0.5798306246
-11.364	0.003	-8.41	0.018	-8.8	0.013	2.954	2.564	-0.39	2459522.778	59522.77798	0.01334166406	0.02220360331	0.01334166406	0.4648379946	0.5804144971
-11.356	0.003	-8.4	0.018	-8.783	0.014	2.956	2.573	-0.383	2459522.778	59522.77817	0.01431782106	0.0228035085	0.01431782106	0.4654167853	0.5809932878
-11.344	0.003	-8.392	0.018	-8.795	0.014	2.952	2.549	-0.403	2459522.778	59522.77835	0.01431782106	0.0228035085	0.01431782106	0.4659959492	0.5815724517
-11.309	0.003	-8.351	0.018	-8.745	0.014	2.958	2.564	-0.394	2459522.779	59522.77854	0.01431782106	0.0228035085	0.01431782106	0.4665791044	0.5821556069
-11.341	0.003	-8.415	0.018	-8.768	0.014	2.926	2.573	-0.353	2459522.779	59522.77873	0.01431782106	0.0228035085	0.01431782106	0.4671658763	0.5827423788
-11.236	0.003	-8.278	0.02	-8.619	0.015	2.958	2.617	-0.341	2459522.779	59522.77892	0.01529705854	0.025	0.01529705854	0.4677496849	0.5833261874
-11.193	0.003	-8.251	0.02	-8.642	0.015	2.942	2.551	-0.391	2459522.779	59522.7791	0.01529705854	0.025	0.01529705854	0.4683335574	0.5839100598
-11.132	0.003	-8.196	0.021	-8.611	0.016	2.936	2.521	-0.415	2459522.779	59522.77929	0.0162788206	0.02640075756	0.0162788206	0.4689174603	0.5844939628
-11.225	0.003	-8.305	0.019	-8.693	0.015	2.92	2.532	-0.388	2459522.78	59522.77952	0.01529705854	0.02420743687	0.01529705854	0.4696262386	0.5852027411
-11.115	0.003	-8.169	0.021	-8.595	0.016	2.946	2.52	-0.426	2459522.78	59522.7797	0.0162788206	0.02640075756	0.0162788206	0.4702100486	0.5857865511
-11.169	0.003	-8.199	0.021	-8.603	0.016	2.97	2.566	-0.404	2459522.78	59522.77989	0.0162788206	0.02640075756	0.0162788206	0.4707932038	0.5863697063
-10.927	0.004	-8.057	0.024	-8.386	0.018	2.87	2.541	-0.329	2459522.78	59522.78008	0.01843908891	0.03	0.01843908891	0.471389361	0.5869658634
-11.133	0.003	-8.212	0.021	-8.555	0.016	2.921	2.578	-0.343	2459522.78	59522.78028	0.0162788206	0.02640075756	0.0162788206	0.4719901643	0.5875666667
-11.22	0.003	-8.3	0.019	-8.659	0.015	2.92	2.561	-0.359	2459522.78	59522.78048	0.01529705854	0.02420743687	0.01529705854	0.4726234877	0.5881999901
-11.185	0.003	-8.274	0.02	-8.657	0.015	2.911	2.528	-0.383	2459522.781	59522.78068	0.01529705854	0.025	0.01529705854	0.4732650725	0.588841575
-11.014	0.004	-8.102	0.023	-8.472	0.017	2.912	2.542	-0.37	2459522.781	59522.78087	0.0174642492	0.02860069929	0.0174642492	0.47384748	0.5894239825
-11.124	0.003	-8.222	0.021	-8.637	0.016	2.902	2.487	-0.415	2459522.781	59522.78106	0.0162788206	0.02640075756	0.0162788206	0.4744324124	0.5900089148
-11.231	0.003	-8.323	0.019	-8.763	0.014	2.908	2.468	-0.44	2459522.781	59522.78125	0.01431782106	0.02360084744	0.01431782106	0.4750249513	0.5906014538
-10.864	0.004	-7.957	0.026	-8.361	0.019	2.907	2.503	-0.404	2459522.782	59522.7817	0.01941648784	0.03220248438	0.01941648784	0.4764341216	0.592010624
-11.186	0.003	-8.243	0.02	-8.675	0.015	2.943	2.511	-0.432	2459522.782	59522.78189	0.01529705854	0.025	0.01529705854	0.477035298	0.5926118005
-11.227	0.003	-8.309	0.02	-8.734	0.014	2.918	2.493	-0.425	2459522.782	59522.78212	0.01431782106	0.02441311123	0.01431782106	0.4777476001	0.5933241026
-11.217	0.003	-8.354	0.019	-8.714	0.015	2.863	2.503	-0.36	2459522.782	59522.78237	0.01529705854	0.02420743687	0.01529705854	0.4785245998	0.5941011023
-11.241	0.003	-8.336	0.02	-8.747	0.014	2.905	2.494	-0.411	2459522.783	59522.78259	0.01431782106	0.02441311123	0.01431782106	0.4791899758	0.5947664783
-11.274	0.003	-8.38	0.019	-8.756	0.014	2.894	2.518	-0.376	2459522.783	59522.78278	0.01431782106	0.02360084744	0.01431782106	0.4797921817	0.5953686841
-11.295	0.003	-8.388	0.019	-8.774	0.014	2.907	2.521	-0.386	2459522.783	59522.78296	0.01431782106	0.02360084744	0.01431782106	0.4803739329	0.5959504353
-11.113	0.003	-8.244	0.021	-8.628	0.016	2.869	2.485	-0.384	2459522.783	59522.78315	0.0162788206	0.02640075756	0.0162788206	0.4809581175	0.5965346199
-11.234	0.003	-8.343	0.019	-8.734	0.015	2.891	2.5	-0.391	2459522.784	59522.78353	0.01529705854	0.02420743687	0.01529705854	0.4821431664	0.5977196688
-11.182	0.003	-8.313	0.02	-8.662	0.015	2.869	2.52	-0.349	2459522.784	59522.78376	0.01529705854	0.025	0.01529705854	0.4828688755	0.598445378
-11.059	0.004	-8.239	0.021	-8.565	0.016	2.82	2.494	-0.326	2459522.784	59522.78399	0.0164924225	0.02640075756	0.0164924225	0.4835754077	0.5991519101
-10.998	0.004	-8.137	0.023	-8.549	0.016	2.861	2.449	-0.412	2459522.784	59522.78422	0.0164924225	0.02801785145	0.0164924225	0.4842849351	0.5998614376
-11.027	0.004	-8.176	0.022	-8.483	0.017	2.851	2.544	-0.307	2459522.784	59522.78442	0.0174642492	0.02780287755	0.0174642492	0.4849214078	0.6004979102
-11.095	0.004	-8.237	0.021	-8.603	0.016	2.858	2.492	-0.366	2459522.785	59522.78465	0.0164924225	0.02640075756	0.0164924225	0.4856323363	0.6012088388
-11.167	0.003	-8.276	0.02	-8.698	0.015	2.891	2.469	-0.422	2459522.785	59522.78484	0.01529705854	0.025	0.01529705854	0.4862187351	0.6017952376
-11.012	0.004	-8.166	0.022	-8.537	0.017	2.846	2.475	-0.371	2459522.785	59522.78502	0.0174642492	0.02780287755	0.0174642492	0.4867975244	0.6023740269
-11.19	0.003	-8.355	0.019	-8.726	0.014	2.835	2.464	-0.371	2459522.785	59522.78521	0.01431782106	0.02360084744	0.01431782106	0.487383174	0.6029596765
-11.142	0.003	-8.293	0.02	-8.643	0.015	2.849	2.499	-0.35	2459522.785	59522.7854	0.01529705854	0.025	0.01529705854	0.4879681993	0.6035447018
-11.077	0.004	-8.243	0.021	-8.626	0.015	2.834	2.451	-0.383	2459522.786	59522.78559	0.0155241747	0.0258069758	0.0155241747	0.4885502322	0.6041267346
-11.109	0.004	-8.249	0.021	-8.615	0.016	2.86	2.494	-0.366	2459522.786	59522.78577	0.0164924225	0.02640075756	0.0164924225	0.4891333874	0.6047098898
-11.03	0.004	-8.177	0.022	-8.528	0.017	2.853	2.502	-0.351	2459522.786	59522.78597	0.0174642492	0.02780287755	0.0174642492	0.4897291699	0.6053056724
-11.103	0.004	-8.268	0.02	-8.604	0.016	2.835	2.499	-0.336	2459522.786	59522.78615	0.0164924225	0.02561249695	0.0164924225	0.4903130729	0.6058895753
-11.181	0.003	-8.345	0.019	-8.713	0.015	2.836	2.468	-0.368	2459522.786	59522.78634	0.01529705854	0.02420743687	0.01529705854	0.490900125	0.6064766275
-11.014	0.004	-8.165	0.022	-8.623	0.015	2.849	2.391	-0.458	2459522.787	59522.78657	0.0155241747	0.02662705391	0.0155241747	0.4916294204	0.6072059229
-11.005	0.004	-8.156	0.022	-8.555	0.016	2.849	2.45	-0.399	2459522.787	59522.7868	0.0164924225	0.02720294102	0.0164924225	0.4923431251	0.6079196275
-10.964	0.004	-8.151	0.023	-8.527	0.016	2.813	2.437	-0.376	2459522.787	59522.78703	0.0164924225	0.02801785145	0.0164924225	0.4930540231	0.6086305256
-11.162	0.003	-8.339	0.019	-8.707	0.015	2.823	2.455	-0.368	2459522.787	59522.78722	0.01529705854	0.02420743687	0.01529705854	0.4936389555	0.609215458
-10.983	0.004	-8.168	0.022	-8.525	0.017	2.815	2.458	-0.357	2459522.787	59522.78741	0.0174642492	0.02780287755	0.0174642492	0.4942235757	0.6098000782
-11.147	0.003	-8.271	0.021	-8.714	0.015	2.876	2.433	-0.443	2459522.788	59522.78759	0.01529705854	0.0258069758	0.01529705854	0.4948060136	0.6103825161
-10.987	0.004	-8.154	0.022	-8.559	0.017	2.833	2.428	-0.405	2459522.788	59522.78783	0.0174642492	0.02780287755	0.0174642492	0.4955328146	0.6111093171
-11.119	0.003	-8.303	0.02	-8.667	0.015	2.816	2.452	-0.364	2459522.788	59522.78806	0.01529705854	0.025	0.01529705854	0.4962711192	0.6118476216
-11.011	0.004	-8.205	0.022	-8.553	0.017	2.806	2.458	-0.348	2459522.788	59522.78825	0.0174642492	0.02780287755	0.0174642492	0.4968563942	0.6124328966
-11.023	0.004	-8.197	0.022	-8.584	0.016	2.826	2.439	-0.387	2459522.788	59522.78848	0.0164924225	0.02720294102	0.0164924225	0.4975691013	0.6131456038
-11.114	0.003	-8.283	0.02	-8.676	0.015	2.831	2.438	-0.393	2459522.789	59522.78871	0.01529705854	0.025	0.01529705854	0.4982807486	0.6138572511
-11.076	0.004	-8.243	0.021	-8.676	0.015	2.833	2.4	-0.433	2459522.789	59522.7889	0.0155241747	0.0258069758	0.0155241747	0.4988649318	0.6144414342
-11.118	0.004	-8.311	0.02	-8.69	0.015	2.807	2.428	-0.379	2459522.789	59522.78908	0.0155241747	0.025	0.0155241747	0.4994488042	0.6150253067
-11.065	0.004	-8.281	0.02	-8.649	0.015	2.784	2.416	-0.368	2459522.789	59522.78927	0.0155241747	0.025	0.0155241747	0.5000312117	0.6156077142
-11.042	0.004	-8.217	0.021	-8.629	0.016	2.825	2.413	-0.412	2459522.789	59522.78946	0.0164924225	0.02640075756	0.0164924225	0.5006126202	0.6161891227
-10.98	0.004	-8.178	0.022	-8.584	0.016	2.802	2.396	-0.406	2459522.79	59522.78964	0.0164924225	0.02720294102	0.0164924225	0.5011971475	0.61677365
-11.144	0.003	-8.346	0.019	-8.74	0.014	2.798	2.404	-0.394	2459522.79	59522.78984	0.01431782106	0.02360084744	0.01431782106	0.5018015661	0.6173780686
-11.092	0.004	-8.286	0.02	-8.685	0.015	2.806	2.407	-0.399	2459522.79	59522.79003	0.0155241747	0.025	0.0155241747	0.5024135318	0.6179900342
-11.148	0.003	-8.367	0.019	-8.73	0.014	2.781	2.418	-0.363	2459522.79	59522.79026	0.01431782106	0.02360084744	0.01431782106	0.5031230578	0.6186995602
-11.139	0.003	-8.318	0.02	-8.726	0.015	2.821	2.413	-0.408	2459522.79	59522.79045	0.01529705854	0.025	0.01529705854	0.5037054653	0.6192819677
-11.141	0.003	-8.302	0.02	-8.744	0.014	2.839	2.397	-0.442	2459522.791	59522.79069	0.01431782106	0.02441311123	0.01431782106	0.5044541844	0.6200306869
-10.811	0.004	-8.014	0.026	-8.432	0.018	2.797	2.379	-0.418	2459522.791	59522.79092	0.01843908891	0.0316227766	0.01843908891	0.5051647398	0.6207412423
-11.052	0.004	-8.273	0.02	-8.659	0.015	2.779	2.393	-0.386	2459522.791	59522.79111	0.0155241747	0.025	0.0155241747	0.5057558777	0.6213323802
-10.967	0.004	-8.214	0.021	-8.598	0.016	2.753	2.369	-0.384	2459522.791	59522.79129	0.0164924225	0.02640075756	0.0164924225	0.5063419005	0.6219184029
-11.018	0.004	-8.247	0.021	-8.648	0.015	2.771	2.37	-0.401	2459522.791	59522.79148	0.0155241747	0.0258069758	0.0155241747	0.5069243079	0.6225008104
-11	0.004	-8.231	0.021	-8.623	0.015	2.769	2.377	-0.392	2459522.792	59522.79167	0.0155241747	0.0258069758	0.0155241747	0.5075240194	0.6231005218
-10.443	0.005	-7.787	0.029	-8.045	0.024	2.656	2.398	-0.258	2459522.792	59522.79186	0.02451530134	0.03764306045	0.02451530134	0.5081050228	0.6236815253
-10.873	0.004	-8.149	0.022	-8.509	0.017	2.724	2.364	-0.36	2459522.792	59522.79205	0.0174642492	0.02780287755	0.0174642492	0.5087061993	0.6242827017
-10.962	0.004	-8.19	0.022	-8.592	0.016	2.772	2.37	-0.402	2459522.792	59522.79224	0.0164924225	0.02720294102	0.0164924225	0.5092889799	0.6248654823
-10.722	0.004	-8.031	0.024	-8.369	0.018	2.691	2.353	-0.338	2459522.792	59522.79247	0.01843908891	0.03	0.01843908891	0.5100002526	0.625576755
-10.783	0.004	-8.041	0.024	-8.399	0.019	2.742	2.384	-0.358	2459522.793	59522.79265	0.01941648784	0.03061045573	0.01941648784	0.5105811936	0.6261576961
