star 1	err	star 2	err	star 3	err	HJD	2-1	3-1	3-2	Epoch	error 3-2	error 2-1	error 3-1	phase
-12.714	0.003	-9.848	0.021	-11.295	0.008	2459522.835	2.866	1.419	-1.447	59522.83499	0.02247220505	0.02121320344	0.008544003745	0.7581561726
-12.67	0.004	-9.863	0.02	-11.306	0.008	2459522.835	2.807	1.364	-1.443	59522.83518	0.02154065923	0.02039607805	0.00894427191	0.7587414476
-12.632	0.004	-9.772	0.022	-11.209	0.008	2459522.835	2.86	1.423	-1.437	59522.83536	0.02340939982	0.02236067977	0.00894427191	0.7593267546
-12.724	0.003	-9.872	0.021	-11.331	0.007	2459522.836	2.852	1.393	-1.459	59522.83555	0.02213594362	0.02121320344	0.007615773106	0.7599113748
-12.722	0.003	-9.88	0.021	-11.333	0.008	2459522.836	2.842	1.389	-1.453	59522.83574	0.02247220505	0.02121320344	0.008544003745	0.7604937808
-12.856	0.003	-9.97	0.019	-11.435	0.007	2459522.836	2.886	1.421	-1.465	59522.83592	0.02024845673	0.01923538406	0.007615773106	0.7610776852
-12.78	0.003	-9.894	0.02	-11.34	0.007	2459522.836	2.886	1.44	-1.446	59522.83616	0.0211896201	0.02022374842	0.007615773106	0.7618145247
-12.649	0.004	-9.766	0.022	-11.175	0.008	2459522.836	2.883	1.474	-1.409	59522.83639	0.02340939982	0.02236067977	0.00894427191	0.7625210583
-12.815	0.003	-9.925	0.019	-11.418	0.007	2459522.837	2.89	1.397	-1.493	59522.83657	0.02024845673	0.01923538406	0.007615773106	0.7631030912
-12.799	0.003	-9.943	0.019	-11.392	0.007	2459522.837	2.856	1.407	-1.449	59522.8368	0.02024845673	0.01923538406	0.007615773106	0.763813272
-12.659	0.004	-9.775	0.022	-11.275	0.008	2459522.837	2.884	1.384	-1.5	59522.83699	0.02340939982	0.02236067977	0.00894427191	0.7643953049
-12.658	0.004	-9.807	0.021	-11.226	0.008	2459522.837	2.851	1.432	-1.419	59522.83718	0.02247220505	0.02137755833	0.00894427191	0.7649795825
-12.719	0.003	-9.858	0.02	-11.297	0.008	2459522.837	2.861	1.422	-1.439	59522.83736	0.02154065923	0.02022374842	0.008544003745	0.7655678499
-12.788	0.003	-9.917	0.019	-11.396	0.007	2459522.838	2.871	1.392	-1.479	59522.83755	0.02024845673	0.01923538406	0.007615773106	0.7661509746
-12.742	0.003	-9.862	0.021	-11.328	0.007	2459522.838	2.88	1.414	-1.466	59522.83774	0.02213594362	0.02121320344	0.007615773106	0.7667354394
-12.779	0.003	-9.932	0.019	-11.349	0.007	2459522.838	2.847	1.43	-1.417	59522.83793	0.02024845673	0.01923538406	0.007615773106	0.7673204647
-12.698	0.004	-9.834	0.021	-11.277	0.008	2459522.838	2.864	1.421	-1.443	59522.83812	0.02247220505	0.02137755833	0.00894427191	0.7679281269
-12.697	0.004	-9.785	0.022	-11.236	0.008	2459522.838	2.912	1.461	-1.451	59522.83835	0.02340939982	0.02236067977	0.00894427191	0.7686461974
-12.609	0.004	-9.673	0.023	-11.157	0.008	2459522.839	2.936	1.452	-1.484	59522.83858	0.02435159132	0.02334523506	0.00894427191	0.769357126
-12.756	0.003	-9.87	0.02	-11.337	0.007	2459522.839	2.886	1.419	-1.467	59522.83877	0.0211896201	0.02022374842	0.007615773106	0.7699461121
-12.634	0.004	-9.762	0.022	-11.142	0.008	2459522.839	2.872	1.492	-1.38	59522.839	0.02340939982	0.02236067977	0.00894427191	0.7706565746
-12.576	0.004	-9.722	0.022	-11.127	0.009	2459522.839	2.854	1.449	-1.405	59522.83918	0.02376972865	0.02236067977	0.009848857802	0.7712374837
-12.766	0.003	-9.888	0.02	-11.327	0.008	2459522.839	2.878	1.439	-1.439	59522.83941	0.02154065923	0.02022374842	0.008544003745	0.7719429255
-12.561	0.004	-9.673	0.023	-11.104	0.009	2459522.84	2.888	1.457	-1.431	59522.83964	0.02469817807	0.02334523506	0.009848857802	0.7726719406
-12.652	0.004	-9.747	0.022	-11.188	0.008	2459522.84	2.905	1.464	-1.441	59522.83988	0.02340939982	0.02236067977	0.00894427191	0.7734087802
-12.655	0.004	-9.701	0.022	-11.216	0.008	2459522.84	2.954	1.439	-1.515	59522.84007	0.02340939982	0.02236067977	0.00894427191	0.7739926831
-12.664	0.004	-9.828	0.021	-11.217	0.008	2459522.84	2.836	1.447	-1.389	59522.84029	0.02247220505	0.02137755833	0.00894427191	0.7747032081
-12.753	0.003	-9.794	0.022	-11.26	0.008	2459522.84	2.959	1.493	-1.466	59522.84048	0.02340939982	0.02220360331	0.008544003745	0.7752877658
-12.743	0.003	-9.771	0.022	-11.258	0.008	2459522.841	2.972	1.485	-1.487	59522.84067	0.02340939982	0.02220360331	0.008544003745	0.775873883
-12.717	0.003	-9.808	0.021	-11.253	0.008	2459522.841	2.909	1.464	-1.445	59522.84086	0.02247220505	0.02121320344	0.008544003745	0.776456289
-12.74	0.003	-9.823	0.021	-11.307	0.008	2459522.841	2.917	1.433	-1.484	59522.84105	0.02247220505	0.02121320344	0.008544003745	0.7770433426
-12.617	0.004	-9.701	0.023	-11.154	0.008	2459522.841	2.916	1.463	-1.453	59522.84123	0.02435159132	0.02334523506	0.00894427191	0.7776290227
-12.716	0.003	-9.827	0.02	-11.273	0.008	2459522.841	2.889	1.443	-1.446	59522.84142	0.02154065923	0.02022374842	0.008544003745	0.7782121779
-12.651	0.004	-9.742	0.022	-11.178	0.008	2459522.842	2.909	1.473	-1.436	59522.84162	0.02340939982	0.02236067977	0.00894427191	0.7788306278
-12.777	0.003	-9.884	0.02	-11.323	0.007	2459522.842	2.893	1.454	-1.439	59522.84181	0.0211896201	0.02022374842	0.007615773106	0.7794188967
-12.809	0.003	-9.9	0.02	-11.319	0.008	2459522.842	2.909	1.49	-1.419	59522.84199	0.02154065923	0.02022374842	0.008544003745	0.7800038915
-12.815	0.003	-9.883	0.02	-11.372	0.007	2459522.842	2.932	1.443	-1.489	59522.84218	0.0211896201	0.02022374842	0.007615773106	0.7805945923
-12.712	0.003	-9.768	0.021	-11.297	0.008	2459522.842	2.944	1.415	-1.529	59522.84238	0.02247220505	0.02121320344	0.008544003745	0.7811949267
-12.662	0.004	-9.749	0.022	-11.21	0.008	2459522.843	2.913	1.452	-1.461	59522.84257	0.02340939982	0.02236067977	0.00894427191	0.7817886518
-12.42	0.004	-9.551	0.026	-10.949	0.009	2459522.843	2.869	1.471	-1.398	59522.84279	0.02751363298	0.02630589288	0.009848857802	0.7824987398
-12.703	0.003	-9.74	0.022	-11.201	0.008	2459522.843	2.963	1.502	-1.461	59522.84303	0.02340939982	0.02220360331	0.008544003745	0.7832396636
-12.742	0.003	-9.743	0.023	-11.26	0.008	2459522.843	2.999	1.482	-1.517	59522.84322	0.02435159132	0.02319482701	0.008544003745	0.783822071
-12.593	0.004	-9.695	0.023	-11.09	0.009	2459522.843	2.898	1.503	-1.395	59522.84341	0.02469817807	0.02334523506	0.009848857802	0.7844019826
-12.499	0.004	-9.649	0.024	-11.045	0.009	2459522.844	2.85	1.454	-1.396	59522.8436	0.02563201124	0.02433105012	0.009848857802	0.785020434
-12.794	0.003	-9.772	0.022	-11.275	0.008	2459522.844	3.022	1.519	-1.503	59522.84381	0.02340939982	0.02220360331	0.008544003745	0.7856545052
-12.76	0.003	-9.821	0.021	-11.258	0.008	2459522.844	2.939	1.502	-1.437	59522.84399	0.02247220505	0.02121320344	0.008544003745	0.7862409025
-12.712	0.003	-9.774	0.021	-11.185	0.008	2459522.844	2.938	1.527	-1.411	59522.84418	0.02247220505	0.02121320344	0.008544003745	0.7868255547
-12.739	0.003	-9.76	0.022	-11.241	0.008	2459522.844	2.979	1.498	-1.481	59522.84437	0.02340939982	0.02220360331	0.008544003745	0.787417253
-12.724	0.003	-9.814	0.021	-11.25	0.008	2459522.845	2.91	1.474	-1.436	59522.8446	0.02247220505	0.02121320344	0.008544003745	0.7881313946
-12.874	0.003	-9.903	0.02	-11.392	0.007	2459522.845	2.971	1.482	-1.489	59522.84479	0.0211896201	0.02022374842	0.007615773106	0.7887155778
-12.845	0.003	-9.92	0.019	-11.371	0.007	2459522.845	2.925	1.474	-1.451	59522.84502	0.02024845673	0.01923538406	0.007615773106	0.7894275982
-12.767	0.003	-9.642	0.024	-11.211	0.008	2459522.845	3.125	1.556	-1.569	59522.84524	0.02529822128	0.02418677324	0.008544003745	0.7901367511
-12.686	0.004	-9.783	0.022	-11.206	0.008	2459522.845	2.903	1.48	-1.423	59522.84543	0.02340939982	0.02236067977	0.00894427191	0.790717319
-12.706	0.003	-9.739	0.022	-11.205	0.008	2459522.846	2.967	1.501	-1.466	59522.84562	0.02340939982	0.02220360331	0.008544003745	0.7912986027
-12.779	0.003	-9.829	0.021	-11.257	0.008	2459522.846	2.95	1.522	-1.428	59522.84585	0.02247220505	0.02121320344	0.008544003745	0.7920167662
-12.675	0.004	-9.751	0.022	-11.176	0.008	2459522.846	2.924	1.499	-1.425	59522.84608	0.02340939982	0.02236067977	0.00894427191	0.7927297216
-12.736	0.003	-9.716	0.023	-11.223	0.008	2459522.846	3.02	1.513	-1.507	59522.84626	0.02435159132	0.02319482701	0.008544003745	0.793313626
-12.689	0.004	-9.725	0.022	-11.209	0.008	2459522.846	2.964	1.48	-1.484	59522.84645	0.02340939982	0.02236067977	0.00894427191	0.7939040147
-12.729	0.003	-9.722	0.023	-11.197	0.008	2459522.847	3.007	1.532	-1.475	59522.84664	0.02435159132	0.02319482701	0.008544003745	0.7944901318
-12.749	0.003	-9.819	0.021	-11.292	0.008	2459522.847	2.93	1.457	-1.473	59522.84702	0.02247220505	0.02121320344	0.008544003745	0.7956707523
-12.616	0.004	-9.603	0.025	-11.075	0.009	2459522.847	3.013	1.541	-1.472	59522.84725	0.02657066051	0.0253179778	0.009848857802	0.7963816519
-12.816	0.003	-9.815	0.021	-11.293	0.008	2459522.847	3.001	1.523	-1.478	59522.84747	0.02247220505	0.02121320344	0.008544003745	0.7970914581
-12.81	0.003	-9.844	0.02	-11.31	0.007	2459522.848	2.966	1.5	-1.466	59522.84766	0.0211896201	0.02022374842	0.007615773106	0.7976761103
-12.666	0.004	-9.695	0.023	-11.145	0.008	2459522.848	2.971	1.521	-1.45	59522.8479	0.02435159132	0.02334523506	0.00894427191	0.7984118275
-12.683	0.004	-9.68	0.023	-11.16	0.008	2459522.848	3.003	1.523	-1.48	59522.84809	0.02435159132	0.02334523506	0.00894427191	0.7989993486
-12.617	0.004	-9.598	0.024	-11.075	0.009	2459522.848	3.019	1.542	-1.477	59522.84828	0.02563201124	0.02433105012	0.009848857802	0.7995900175
-12.615	0.004	-9.618	0.024	-11.121	0.008	2459522.848	2.997	1.494	-1.503	59522.84846	0.02529822128	0.02433105012	0.00894427191	0.8001752925
-12.727	0.003	-9.729	0.023	-11.194	0.008	2459522.849	2.998	1.533	-1.465	59522.84865	0.02435159132	0.02319482701	0.008544003745	0.8007573254
-12.499	0.004	-9.459	0.027	-10.995	0.009	2459522.849	3.04	1.504	-1.536	59522.84884	0.02846049894	0.02729468813	0.009848857802	0.8013391085
-12.696	0.004	-9.717	0.023	-11.14	0.008	2459522.849	2.979	1.556	-1.423	59522.84907	0.02435159132	0.02334523506	0.00894427191	0.8020521583
-12.542	0.004	-9.548	0.026	-11.028	0.009	2459522.849	2.994	1.514	-1.48	59522.8493	0.02751363298	0.02630589288	0.009848857802	0.8027839786
-12.618	0.004	-9.603	0.025	-11.064	0.009	2459522.849	3.015	1.554	-1.461	59522.84949	0.02657066051	0.0253179778	0.009848857802	0.8033682242
-12.47	0.004	-9.487	0.027	-10.947	0.009	2459522.85	2.983	1.523	-1.46	59522.84967	0.02846049894	0.02729468813	0.009848857802	0.8039473881
-12.608	0.004	-9.646	0.024	-11.095	0.009	2459522.85	2.962	1.513	-1.449	59522.8499	0.02563201124	0.02433105012	0.009848857802	0.8046556988
-12.487	0.004	-9.434	0.028	-10.964	0.009	2459522.85	3.053	1.523	-1.53	59522.85009	0.02941088234	0.02828427125	0.009848857802	0.8052410682
-12.414	0.004	-9.493	0.027	-10.901	0.01	2459522.85	2.921	1.513	-1.408	59522.85027	0.0287923601	0.02729468813	0.01077032961	0.8058213544
-12.51	0.004	-9.495	0.026	-10.966	0.009	2459522.85	3.015	1.544	-1.471	59522.85046	0.02751363298	0.02630589288	0.009848857802	0.8064044153
-12.508	0.004	-9.46	0.028	-10.954	0.009	2459522.851	3.048	1.554	-1.494	59522.85065	0.02941088234	0.02828427125	0.009848857802	0.806990907
-12.445	0.004	-9.463	0.027	-10.925	0.009	2459522.851	2.982	1.52	-1.462	59522.85088	0.02846049894	0.02729468813	0.009848857802	0.8077124999
-12.371	0.004	-9.351	0.03	-10.776	0.01	2459522.851	3.02	1.595	-1.425	59522.85107	0.0316227766	0.0302654919	0.01077032961	0.808297152
-12.25	0.004	-9.254	0.033	-10.73	0.011	2459522.851	2.996	1.52	-1.476	59522.85126	0.03478505426	0.03324154028	0.01170469991	0.8088828017
-12.279	0.004	-9.299	0.032	-10.756	0.011	2459522.851	2.98	1.523	-1.457	59522.85149	0.03383784863	0.03224903099	0.01170469991	0.8095968794
-12.487	0.004	-9.502	0.026	-10.916	0.009	2459522.852	2.985	1.571	-1.414	59522.85171	0.02751363298	0.02630589288	0.009848857802	0.810307779
-12.411	0.004	-9.457	0.027	-10.891	0.01	2459522.852	2.954	1.52	-1.434	59522.85192	0.0287923601	0.02729468813	0.01077032961	0.8109599658
-12.268	0.004	-9.255	0.032	-10.725	0.011	2459522.852	3.013	1.543	-1.47	59522.85211	0.03383784863	0.03224903099	0.01170469991	0.8115455529
-12.305	0.004	-9.362	0.029	-10.755	0.011	2459522.852	2.943	1.55	-1.393	59522.8523	0.03101612484	0.02927456234	0.01170469991	0.8121374385
-12.172	0.005	-9.264	0.032	-10.662	0.011	2459522.852	2.908	1.51	-1.398	59522.85249	0.03383784863	0.03238826948	0.01208304597	0.8127226192
-12.153	0.005	-9.261	0.033	-10.702	0.011	2459522.853	2.892	1.451	-1.441	59522.85268	0.03478505426	0.03337663854	0.01208304597	0.8133112626
-12.257	0.004	-9.161	0.035	-10.725	0.011	2459522.853	3.096	1.532	-1.564	59522.85287	0.03668787266	0.03522782991	0.01170469991	0.813917833
-12.327	0.004	-9.304	0.031	-10.809	0.01	2459522.853	3.023	1.518	-1.505	59522.85306	0.03257299495	0.03125699922	0.01077032961	0.8145024531
-12.283	0.004	-9.221	0.033	-10.737	0.011	2459522.853	3.062	1.546	-1.516	59522.85325	0.03478505426	0.03324154028	0.01170469991	0.8150881347
-12.205	0.005	-9.119	0.036	-10.599	0.012	2459522.853	3.086	1.606	-1.48	59522.85344	0.03794733192	0.03634556369	0.013	0.8156776813
-12.561	0.004	-9.541	0.025	-10.997	0.009	2459522.854	3.02	1.564	-1.456	59522.85366	0.02657066051	0.0253179778	0.009848857802	0.8163911986
-12.362	0.004	-9.371	0.03	-10.809	0.01	2459522.854	2.991	1.553	-1.438	59522.85389	0.0316227766	0.0302654919	0.01077032961	0.8170992291
-12.457	0.004	-9.378	0.029	-10.872	0.01	2459522.854	3.079	1.585	-1.494	59522.85412	0.0306757233	0.02927456234	0.01077032961	0.817810345
-12.507	0.004	-9.45	0.027	-10.932	0.009	2459522.854	3.057	1.575	-1.482	59522.85435	0.02846049894	0.02729468813	0.009848857802	0.8185191233
-12.409	0.004	-9.39	0.028	-10.799	0.01	2459522.855	3.019	1.61	-1.409	59522.85453	0.02973213749	0.02828427125	0.01077032961	0.8191026212
-12.084	0.005	-9.07	0.038	-10.584	0.012	2459522.855	3.014	1.5	-1.514	59522.85472	0.03984971769	0.03832753579	0.013	0.8196835622
-12.186	0.005	-9.138	0.035	-10.618	0.012	2459522.855	3.048	1.568	-1.48	59522.85499	0.037	0.03535533906	0.013	0.8205098575
-12.356	0.004	-9.314	0.031	-10.782	0.011	2459522.855	3.042	1.574	-1.468	59522.85518	0.03289376841	0.03125699922	0.01170469991	0.821105672
-12.201	0.005	-9.153	0.035	-10.617	0.012	2459522.855	3.048	1.584	-1.464	59522.85536	0.037	0.03535533906	0.013	0.8216863952
-12.377	0.004	-9.347	0.03	-10.834	0.01	2459522.856	3.03	1.543	-1.487	59522.85559	0.0316227766	0.0302654919	0.01077032961	0.8223972309
-12.35	0.004	-9.348	0.03	-10.846	0.01	2459522.856	3.002	1.504	-1.498	59522.85582	0.0316227766	0.0302654919	0.01077032961	0.823105604
-12.312	0.004	-9.23	0.033	-10.741	0.011	2459522.856	3.082	1.571	-1.511	59522.85605	0.03478505426	0.03324154028	0.01170469991	0.8238150371
-12.373	0.004	-9.342	0.03	-10.822	0.01	2459522.856	3.031	1.551	-1.48	59522.85623	0.0316227766	0.0302654919	0.01077032961	0.8244018091
-12.333	0.004	-9.342	0.03	-10.802	0.01	2459522.856	2.991	1.531	-1.46	59522.85646	0.0316227766	0.0302654919	0.01077032961	0.8251102128
-12.36	0.004	-9.309	0.031	-10.776	0.011	2459522.857	3.051	1.584	-1.467	59522.85665	0.03289376841	0.03125699922	0.01170469991	0.8256946776
-12.324	0.004	-9.296	0.03	-10.733	0.011	2459522.857	3.028	1.591	-1.437	59522.85684	0.03195309062	0.0302654919	0.01170469991	0.8262774582
-12.271	0.004	-9.195	0.033	-10.687	0.011	2459522.857	3.076	1.584	-1.492	59522.85702	0.03478505426	0.03324154028	0.01170469991	0.8268593038
-12.115	0.005	-9.083	0.036	-10.594	0.012	2459522.857	3.032	1.521	-1.511	59522.85721	0.03794733192	0.03634556369	0.013	0.8274377199
-11.912	0.005	-8.891	0.044	-10.343	0.014	2459522.857	3.021	1.569	-1.452	59522.8574	0.04617358552	0.04428317965	0.01486606875	0.8280316629
-12.179	0.005	-9.143	0.036	-10.555	0.012	2459522.858	3.036	1.624	-1.412	59522.85763	0.03794733192	0.03634556369	0.013	0.8287449929
-12.188	0.005	-9.151	0.035	-10.593	0.012	2459522.858	3.037	1.595	-1.442	59522.85786	0.037	0.03535533906	0.013	0.829468893
-12.105	0.005	-9.039	0.038	-10.5	0.012	2459522.858	3.066	1.605	-1.461	59522.85805	0.03984971769	0.03832753579	0.013	0.830073313
-12.202	0.005	-9.1	0.035	-10.586	0.012	2459522.858	3.102	1.616	-1.486	59522.85828	0.037	0.03535533906	0.013	0.830782839
-12.206	0.005	-9.135	0.036	-10.612	0.012	2459522.859	3.071	1.594	-1.477	59522.85851	0.03794733192	0.03634556369	0.013	0.8314911498
-12.07	0.005	-9.079	0.037	-10.533	0.012	2459522.859	2.991	1.537	-1.454	59522.8587	0.03889730068	0.03733630941	0.013	0.8320782963
-12.042	0.005	-9.083	0.037	-10.518	0.012	2459522.859	2.959	1.524	-1.435	59522.85888	0.03889730068	0.03733630941	0.013	0.8326636962
-12.138	0.005	-9.168	0.034	-10.559	0.012	2459522.859	2.97	1.579	-1.391	59522.85907	0.03605551275	0.03436568055	0.013	0.8332473814
-12.107	0.005	-9.166	0.035	-10.53	0.012	2459522.859	2.941	1.577	-1.364	59522.85926	0.037	0.03535533906	0.013	0.8338320335
-11.854	0.005	-8.848	0.043	-10.294	0.015	2459522.859	3.006	1.56	-1.446	59522.85945	0.04554119015	0.04328972164	0.0158113883	0.8344180562
-11.892	0.005	-8.953	0.041	-10.312	0.014	2459522.86	2.939	1.58	-1.359	59522.85967	0.04332435804	0.04130375286	0.01486606875	0.8351304513
-12.118	0.005	-9.109	0.037	-10.471	0.013	2459522.86	3.009	1.647	-1.362	59522.8599	0.0392173431	0.03733630941	0.01392838828	0.8358366422
-11.993	0.005	-8.875	0.043	-10.362	0.014	2459522.86	3.118	1.631	-1.487	59522.86009	0.04522167622	0.04328972164	0.01486606875	0.8364179259
-12.285	0.004	-9.243	0.033	-10.733	0.011	2459522.86	3.042	1.552	-1.49	59522.86032	0.03478505426	0.03324154028	0.01170469991	0.8371331275
-12.293	0.004	-9.095	0.038	-10.639	0.012	2459522.861	3.198	1.654	-1.544	59522.8605	0.03984971769	0.03820994635	0.01264911064	0.8377181223
-12.039	0.005	-9.105	0.038	-10.451	0.013	2459522.861	2.934	1.588	-1.346	59522.86069	0.04016217126	0.03832753579	0.01392838828	0.8383038024
-12.299	0.004	-9.122	0.035	-10.683	0.011	2459522.861	3.177	1.616	-1.561	59522.86088	0.03668787266	0.03522782991	0.01170469991	0.8388873002
-12.437	0.004	-9.432	0.029	-10.875	0.01	2459522.861	3.005	1.562	-1.443	59522.86107	0.0306757233	0.02927456234	0.01077032961	0.8394715778
-12.523	0.004	-9.483	0.027	-10.925	0.009	2459522.861	3.04	1.598	-1.442	59522.86126	0.02846049894	0.02729468813	0.009848857802	0.8400626212
-12.462	0.004	-9.446	0.028	-10.876	0.01	2459522.861	3.016	1.586	-1.43	59522.86145	0.02973213749	0.02828427125	0.01077032961	0.8406735575
-12.706	0.003	-9.67	0.024	-11.144	0.008	2459522.862	3.036	1.562	-1.474	59522.86164	0.02529822128	0.02418677324	0.008544003745	0.8412563381
-12.618	0.004	-9.548	0.025	-11.041	0.009	2459522.862	3.07	1.577	-1.493	59522.86187	0.02657066051	0.0253179778	0.009848857802	0.8419651164
-12.837	0.003	-9.755	0.022	-11.216	0.008	2459522.862	3.082	1.621	-1.461	59522.86212	0.02340939982	0.02220360331	0.008544003745	0.8427433952
-12.811	0.003	-9.738	0.022	-11.198	0.008	2459522.862	3.073	1.613	-1.46	59522.86231	0.02340939982	0.02220360331	0.008544003745	0.8433434493
-12.853	0.003	-9.731	0.023	-11.259	0.008	2459522.863	3.122	1.594	-1.528	59522.86254	0.02435159132	0.02319482701	0.008544003745	0.8440529753
-12.854	0.003	-9.772	0.022	-11.228	0.008	2459522.863	3.082	1.626	-1.456	59522.86272	0.02340939982	0.02220360331	0.008544003745	0.8446382503
-12.925	0.003	-9.824	0.021	-11.254	0.008	2459522.863	3.101	1.671	-1.43	59522.86295	0.02247220505	0.02121320344	0.008544003745	0.8453534519
-12.847	0.003	-9.748	0.023	-11.196	0.008	2459522.863	3.099	1.651	-1.448	59522.86318	0.02435159132	0.02319482701	0.008544003745	0.8460658469
-12.828	0.003	-9.756	0.023	-11.199	0.008	2459522.863	3.072	1.629	-1.443	59522.86341	0.02435159132	0.02319482701	0.008544003745	0.8467803008
-12.997	0.003	-9.931	0.019	-11.325	0.008	2459522.864	3.066	1.672	-1.394	59522.8636	0.02061552813	0.01923538406	0.008544003745	0.8473615844
-12.972	0.003	-9.842	0.021	-11.306	0.008	2459522.864	3.13	1.666	-1.464	59522.86383	0.02247220505	0.02121320344	0.008544003745	0.8480739795
-12.899	0.003	-9.835	0.021	-11.272	0.008	2459522.864	3.064	1.627	-1.437	59522.86406	0.02247220505	0.02121320344	0.008544003745	0.8487895556
-12.902	0.003	-9.785	0.022	-11.284	0.008	2459522.864	3.117	1.618	-1.499	59522.86424	0.02340939982	0.02220360331	0.008544003745	0.8493740815
-12.89	0.003	-9.806	0.021	-11.236	0.008	2459522.864	3.084	1.654	-1.43	59522.86443	0.02247220505	0.02121320344	0.008544003745	0.8499554914
-12.918	0.003	-9.787	0.022	-11.25	0.008	2459522.865	3.131	1.668	-1.463	59522.86462	0.02340939982	0.02220360331	0.008544003745	0.8505382721
-12.981	0.003	-9.884	0.02	-11.347	0.007	2459522.865	3.097	1.634	-1.463	59522.86485	0.0211896201	0.02022374842	0.007615773106	0.8512632015
-12.879	0.003	-9.827	0.021	-11.256	0.008	2459522.865	3.052	1.623	-1.429	59522.86504	0.02247220505	0.02121320344	0.008544003745	0.8518434877
-12.862	0.003	-9.818	0.021	-11.256	0.008	2459522.865	3.044	1.606	-1.438	59522.86522	0.02247220505	0.02121320344	0.008544003745	0.8524287627
-12.827	0.003	-9.793	0.022	-11.175	0.008	2459522.865	3.034	1.652	-1.382	59522.86545	0.02340939982	0.02220360331	0.008544003745	0.853141438
-12.898	0.003	-9.844	0.021	-11.229	0.008	2459522.866	3.054	1.669	-1.385	59522.86564	0.02247220505	0.02121320344	0.008544003745	0.8537444859
-12.884	0.003	-9.78	0.022	-11.283	0.008	2459522.866	3.104	1.601	-1.503	59522.86583	0.02340939982	0.02220360331	0.008544003745	0.8543268934
-12.913	0.003	-9.832	0.021	-11.27	0.008	2459522.866	3.081	1.643	-1.438	59522.86606	0.02247220505	0.02121320344	0.008544003745	0.8550403164
